mode,stop_id,source_ids,name,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,line_ids,coord_source
bus,amap_stop_01185,BV10724115,陈绍宽故居(公交站),119.386576,25.985903,119.38164252248164,25.98880219988384,738414.4095650865,2876615.904633376,350100010325;900000025642;900000114300;900000114301;900000122234,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01186,BV10729419,软件园D区路口(公交站),119.260239,26.107153,119.25547309335292,26.11031317541624,725547.1917045792,2889854.861255683,350100010151;350100010152;350100010243;350100010244;900000146905;900000146906;900000166343;900000166344;900000173976;900000173977;900000183431;900000183432;900000208609;900000208610;900000220692;900000220694,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01187,BV10740050,桐岭(公交站),119.227714,26.12933,119.22293619462025,26.13249753869321,722250.4817239875,2892256.811835725,900000062156;900000062157,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01188,BV10740051,桐口国有林场(公交站),119.225785,26.132597,119.22100503640873,26.135765002055606,722051.1592170611,2892615.5364021617,900000062156;900000062157,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01189,BV10740052,世茂上游墅(公交站),119.151791,26.135889,119.14687649510552,26.138939335305697,714631.9695793458,2892842.696952885,350100010393;350100010394;350100010396;350100010399;350100010586;350100010587;350100010731;350100010732;900000028084;900000028092;900000088960;900000088961;900000160846;900000160847;900000160848;900000160849;900000227838;900000227841;900000242915;900000242916,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01190,BV10740055,省少体校(公交站),119.171046,26.129822,119.16617104471788,26.13290380640478,716572.6298757932,2892206.0030748188,900000062156;900000062157;900000069610;900000069611;900000160848;900000160849,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01191,BV10740056,西海岸(公交站),119.159282,26.13082,119.15438262064724,26.13388046404042,715391.8932326077,2892294.622878157,350100010393;350100010394;350100010396;350100010399;350100010586;350100010587;350100010731;350100010732;900000028084;900000028092;900000069610;900000069611;900000088960;900000088961;900000144210;900000144211;900000146905;900000146906;900000152292;900000160846;900000160847;900000160848;900000160849;900000189726;900000189727;900000227838;900000227841;900000242915;900000242916,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01192,BV10740057,桐溪(公交站),119.224128,26.133969,119.21934618207736,26.1371363813302,721882.6655368581,2892764.647886568,900000062156;900000062157,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01193,BV10740058,凤翔湖滨世纪(公交站),119.213232,26.120552,119.20843733087148,26.123698765374066,720816.9887724229,2891257.2291549724,900000048928;900000048929;900000062156;900000062157;900000069610;900000069611;900000160848;900000160849;900000193359;900000193360;900000227849;900000227853,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01194,BV10740059,关口小学(公交站),119.184995,26.13378,119.18014879415986,26.13689041496638,717963.125376306,2892671.064620685,900000062156;900000160848;900000193359;900000227849,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01195,BV10740188,甘蔗中心小学(公交站),119.138505,26.142611,119.13356656722968,26.14564426306195,713288.747982817,2893563.6431231853,350100010731;350100010732;900000069610;900000069611;900000160846;900000160847,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01196,BV10740191,粉磨站(公交站),119.228442,26.120681,119.22366552884937,26.123843561660163,722339.8196373119,2891299.2238442632,900000062157,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01197,BV10742738,洪湾冯宅(公交站),119.258196,26.019942,119.2534372234978,26.02304462195224,725510.7317651447,2880182.181595458,350100010015;350100010016;350100010232;350100010235;900000175768;900000175769,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01198,BV10742739,杨周红江路口(公交站),119.263325,26.022174,119.25856418981935,26.02527600579016,726019.6946182672,2880438.28385681,350100010015;350100010016;350100010232;350100010235;900000066437;900000066438,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01199,BV10742740,洪湾高宅(公交站),119.25562,26.022318,119.2508615849738,26.025422937197128,725248.3505314073,2880441.242918028,350100010015;350100010016;350100010232;350100010235;900000175768;900000175769,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01200,BV10746678,高盖山人行天桥(公交站),119.310324,26.020317,119.30550472089293,26.023359389318127,730722.4465938151,2880308.085816207,350100010403;350100010404;350100010510;900000062588;900000062593,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01201,BV10754681,滨海星商务中心(公交站),119.404257,26.022406,119.39931979399536,26.02532490318208,740110.2807422034,2880695.148354551,350100010291;350100010292;350100010513;350100010514;350100010624;350100010625;900000079724;900000079725;900000079728;900000079729;900000125029;900000125030;900000161666;900000161667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01202,BV10759382,福州市老年大学(公交站),119.329493,26.062661,119.3246340091888,26.06569608057417,732553.8386926585,2885032.990741001,350100010033;350100010034;350100010137;350100010138;350100010173;350100010174;350100010312;350100010313;350100010322;350100010323;350100010362;350100010363;350100010492;350100010494;900000140959;900000140960;900000141450,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01203,BV10764306,望龙台(公交站),119.276235,26.060318,119.27146213265766,26.06343620898576,727237.2033746243,2884688.77353379,350100010049;350100010050;900000146201;900000254110,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01204,BV10764307,省广电中心(公交站),119.288223,26.053551,119.28343682819376,26.056650874307984,728448.7135525278,2883957.904720966,350100010049;350100010050;350100010058;350100010088;350100010179;350100010599;900000028090,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01205,BV10776227,琯尾街(公交站),119.316377,26.092715,119.31154100685124,26.09579490740108,731184.4045514293,2888344.653165774,350100010157;350100010158,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01206,BV10776229,省生殖保健中心(公交站),119.317839,26.093485,119.31300017173062,26.096562689271376,731328.8776024056,2888432.3169885483,350100010157;350100010158,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01207,BV10776399,罗星中心小学(公交站),119.471901,25.995872,119.46710162821527,25.998875385854976,746951.4420282032,2877890.862979681,900000080066;900000080067,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01208,BV10776905,阳江瑞景(公交站),119.441716,26.000089,119.43683025976463,26.003027235710825,743911.62198509,2878294.0129877063,350100010234;350100010251;900000161666;900000161667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01209,BV10776906,朏头村委会(公交站),119.441209,26.003791,119.43632184581594,26.0067308885104,743853.0581256065,2878703.4495666004,900000161666;900000161667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01210,BV10784014,鼓山中学(三环)(公交站),119.370956,26.062792,119.36602913773696,26.06575808214966,736696.2797650298,2885114.41255047,350100010492;350100010494;350100010511;350100010512,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01211,BV10784954,横屿鳝溪(公交站),119.361276,26.090473,119.35635930768854,26.09347057983867,735673.029064721,2888167.500792306,350100010147;350100010148;350100010151;350100010152;900000079599;900000133373,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01212,BV10784955,东头(公交站),119.36026,26.094262,119.35534447810836,26.09726359658287,735563.8909145612,2888585.940836777,350100010147;350100010148;350100010151;350100010152;350100010157;900000079599;900000133373;900000157129;900000157130,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01213,BV10786733,上塘(公交站),119.258038,26.061448,119.25327616773096,26.064578713837182,725415.1076638981,2884783.7706591394,350100010211;350100010212;900000066437;900000066438,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01214,BV10795936,庆城(公交站),119.30426,26.088963,119.29944634250027,26.09206205545536,729981.6825035164,2887909.6234735106,350100010107;350100010619;350100010620,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01215,BV10795981,北园半洋亭(公交站),119.323477,26.026033,119.31863242370264,26.02905485074727,732025.4274318573,2880962.4242264507,350100010011;350100010012;350100010503;350100010509;350100010598;350100010599;900000096029;900000096030;900000226061;900000226062,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01216,BV10795982,南台十六府(公交站),119.323101,26.030253,119.318256832421,26.033278428891784,731979.5150130889,2881429.729919863,350100010011;350100010012;350100010503;350100010509;350100010598;350100010599;900000096029;900000096030,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01217,BV10808814,南街(公交站),119.299688,26.084102,119.29488239937824,26.087205388602893,729534.5475977804,2887363.449010417,350100010003;350100010004;350100010019;350100010020;350100010041;350100010042;350100010079;350100010080;350100010107;350100010108;350100010111;350100010112;350100010135;350100010136;900000112868;900000157129;900000157130;900000161215;900000161216;900000172638;900000172639;900000206825;900000208138,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01218,BV10809101,道山路口(公交站),119.301029,26.079518,119.29622153203869,26.08261617806868,729677.4974310049,2886857.3266785657,350100010003;350100010004;350100010019;350100010020;350100010041;350100010042;350100010079;350100010080;350100010107;350100010108;350100010111;350100010112;350100010135;350100010136;900000112868;900000161215;900000161216;900000206825;900000208138,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01219,BV10816023,荆溪大佳社区(公交站),119.192261,26.133945,119.18742926644096,26.13706845769239,718690.8854168683,2892703.0216310937,900000048929;900000062156;900000062157;900000069610;900000069611;900000144210;900000144211;900000146905;900000146906;900000160848;900000160849;900000193359;900000193360;900000227849;900000227853,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01220,BV10816024,中房老人会(公交站),119.209327,26.122622,119.20452629896496,26.125764945630262,720421.9334369063,2891479.517664068,900000048928;900000048929;900000062156;900000062157;900000069610;900000069611;900000144210;900000144211;900000146905;900000146906;900000160848;900000160849;900000193359;900000193360;900000227849;900000227853,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01221,BV10816025,荆溪大道洪甘路口(公交站),119.180327,26.132489,119.17547128021468,26.13558998035853,717497.7574219989,2892519.146673036,900000062156;900000062157;900000069610;900000069611;900000144210;900000144211;900000146905;900000146906;900000160848;900000160849;900000193359;900000193360;900000227849;900000227853,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01222,BV10816026,滨城旗下路口(公交站),119.12964,26.148068,119.12468823420772,26.15109284349684,712391.0763029612,2894152.762530688,900000069610;900000069611,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01223,BV10816817,滨江新城(公交站),119.154091,26.134322,119.14918104782252,26.137375361142144,714865.2963641431,2892673.226474681,350100010393;350100010394;350100010396;350100010399;350100010586;350100010587;350100010731;350100010732;900000028084;900000028092;900000069610;900000069611;900000088960;900000088961;900000160846;900000160847;900000160848;900000160849;900000227838;900000227841;900000242915;900000242916,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01224,BV10819620,濂水浦上(公交站),119.357287,26.030833,119.35238073394086,26.03379674527673,735394.3132945948,2881548.30003725,350100010280;350100010328;350100010372;350100010374;350100010779;350100010780;900000029241;900000029242;900000055347;900000055360,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01225,BV10826231,福州金山中学(公交站),119.266753,26.047546,119.2619884683049,26.050663219060123,726313.7078371402,2883257.064785678,350100010027;350100010028;350100010046;350100010071;350100010072;350100010099;350100010100;350100010111;350100010112;350100010145;350100010146;350100010149;350100010150;350100010228;350100010230;350100010232;350100010235;350100010239;350100010247;350100010258;350100010259;350100010278;350100010279;350100010304;350100010305;350100010331;350100010332;350100010345;350100010346;350100010354;350100010355;350100010380;350100010508;350100010510;900000194318;900000194319,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01226,BV10826233,格致中学(公交站),119.305377,26.080431,119.30056204364396,26.083522505645856,730110.0234065077,2886965.4117852235,350100010025;350100010026;350100010137;350100010138;350100010619;350100010620,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01227,BV10826235,水部(公交站),119.312915,26.076335,119.30808673712866,26.07941043670314,730870.9936165325,2886523.11353748,350100010018;350100010033;350100010034;350100010063;350100010064;350100010077;350100010078;350100010083;350100010084;350100010125;350100010126;350100010137;350100010138;350100010139;350100010140;350100010145;350100010146;350100010151;350100010152;350100010153;350100010173;350100010174;350100010240;350100010246;350100010278;350100010279;350100010303;350100010314;350100010315;350100010376;350100010379;900000146927;900000146928;900000254122,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01228,BV10831362,衣锦坊(公交站),119.29317,26.082426,119.28837468622405,26.08553827098661,728886.6767231103,2887167.2750783586,350100010131;350100010132;350100010155;350100010156;900000107418;900000107419,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01229,BV10837795,玄南西园路口(公交站),119.322456,26.120655,119.3176062552039,26.123741690472603,731736.0588402174,2891451.980837139,350100010266;350100010267;350100010427;350100010428;350100010522;350100010523;350100010733;350100010734;900000030782;900000030783;900000071234;900000071235;900000079599;900000133373,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01230,BV10841745,福兴福马路口(公交站),119.36459,26.066796,119.35967056555934,26.06977307744768,736051.8932315368,2885547.747784777,350100010738;350100010739;900000077842;900000077843,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01231,BV10841746,福兴樟林(公交站),119.365189,26.070734,119.360268480701,26.073712874885235,736103.819131728,2885985.372303815,350100010738;350100010739;900000077842;900000077843,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01232,BV10845290,福州保税区(公交站),119.478836,26.00551,119.47405977675388,26.008539123308104,747627.9203729569,2878974.8582638013,900000076998;900000076999;900000080066;900000080067,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01233,BV10847159,稻田创业小镇(公交站),119.310975,26.129051,119.30614634584796,26.1321643990808,730573.2559664076,2892364.848880994,350100010099;350100010100;350100010163;350100010164;350100010407;350100010408;350100010733;350100010734,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01234,BV10849791,前岐西路(公交站),119.315551,26.097665,119.31071619440876,26.10074969273033,731092.1395547383,2888892.182331366,350100010202;350100010243,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01235,BV10855812,汇多利(公交站),119.308276,26.061219,119.30345735286062,26.064292655218686,730437.3887202439,2884839.862277964,350100010005;350100010008;350100010145;350100010146;350100010325;350100010329;350100010330;900000025642,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01236,BV10859575,梅亭村(公交站),119.246508,26.055476,119.24174684494136,26.058603817084744,724272.748231696,2884101.874085225,350100010097;350100010098;350100010737;350100010767,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01237,BV10864870,福飞审知路口站(公交站),119.301508,26.139165,119.29669524632,26.14230117509094,729608.1591106803,2893471.277924975,350100010071;350100010072;350100010081;350100010082;350100010131;350100010132;350100010167;350100010168;350100010264;350100010265;350100010288;350100010289;900000121692;900000122166,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01238,BV10870622,师大(程埔头)(公交站),119.311366,26.037524,119.30654351997572,26.04057618865007,730792.7173039367,2882217.5399502446,350100010012;350100010106;350100010239;350100010245;350100010249;350100010270;350100010325;350100010433;350100010439;350100010496;350100010618;900000055360;900000077843;900000175764;900000193764;900000226062,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01239,BV10871303,省农行(公交站),119.307995,26.102602,119.30317374268388,26.105703573807585,730327.8628171328,2889427.701058294,350100010041;350100010042;350100010043;350100010093;350100010094;350100010112;350100010139;350100010140;350100010197;350100010200;350100010202;350100010207;350100010270;350100010271;900000077426;900000077427;900000112868,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01240,BV10871304,地铁斗门(公交站),119.314731,26.104276,119.30989723903498,26.1073665349051,730997.1969422965,2889623.8796644923,350100010041;350100010042;350100010043;350100010044;350100010093;350100010094;350100010111;350100010112;350100010139;350100010140;350100010200;350100010202;350100010207;350100010270;350100010271;900000077426;900000077427;900000112868,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01241,BV10871412,儒江村江滨锦城(公交站),119.419933,26.016809,119.41500842878376,26.019730976494944,741692.3530427242,2880104.283190046,350100010057;350100010058;350100010069;350100010070;350100010291;350100010292;350100010511;350100010512;350100010513;350100010514;350100010624;350100010625;900000079724;900000079725;900000079728;900000079729;900000125029;900000125030,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01242,BV10872170,福兴医院(公交站),119.359661,26.071681,119.35474807042716,26.07466854659468,735549.4918017613,2886081.267173029,350100010249;350100010253;350100010522;350100010523;900000220510;900000220513,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01243,BV10874179,后屿路(公交站),119.359176,26.077229,119.35426336322251,26.080220982381647,735489.8700600809,2886695.6151269586,350100010249;350100010253;350100010522;350100010523;900000097540;900000097541,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01244,BV10874180,卫校站(公交站),119.174653,26.142284,119.16978467785424,26.14538055162832,716910.9513720494,2893594.3869118923,350100010053;350100010054;350100010059;350100010060;900000193359,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01245,BV10881313,福建工贸学校(公交站),119.249023,26.090321,119.24425965594324,26.09347221920129,724457.6670890353,2887969.527382656,350100010031;350100010032;350100010053;350100010054;350100010059;350100010060;350100010135;350100010136;350100010147;350100010148;350100010504;350100010505;900000048928;900000048929;900000160848;900000160849;900000166343;900000166344,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01246,BV10883337,枫丹白鹭小学(公交站),119.321743,26.129111,119.3168939922656,26.132204476170507,731648.1088097746,2892388.400544476,350100010522;350100010523;350100010733;350100010734,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01247,BV10883338,地铁罗汉山站(公交站),119.318735,26.125622,119.31389203523256,26.128718914557936,731354.7388850872,2891996.8486560974,350100010266;350100010267;350100010522;350100010523;350100010733;350100010734;900000030782;900000030783;900000071234;900000071235;900000079599;900000133373,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01248,BV10884956,狮山村(公交站),119.369422,26.011151,119.36450080348304,26.014084056256795,736647.1212894197,2879386.016822858,350100010397;350100010398,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01249,BV10885524,山北东园(公交站),119.335013,26.135559,119.33013786971236,26.13863130468444,732959.9452075494,2893124.179572769,350100010322;350100010323;350100010733;350100010734;900000192900;900000192901,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01250,BV10885525,山北玄南路口(公交站),119.31889,26.127697,119.3140465819734,26.13079495471813,731366.1026766264,2892227.151792919,350100010522;350100010733,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01251,BV10885526,山北井店(公交站),119.329676,26.134028,119.32481125544668,26.1371094882656,732430.2423153364,2892946.0205380544,350100010067;350100010068;350100010322;350100010323;350100010733;350100010734;900000192900;900000192901,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01252,BV10885527,埔党路口(公交站),119.341106,26.137086,119.33621929248868,26.140147874561062,733565.1340290144,2893303.13658678,350100010322;350100010323;350100010733;350100010734;900000192900;900000192901,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01253,BV10886184,美墩桥(公交站),119.337786,26.045803,119.33291240960774,26.048811014548725,733415.7641560248,2883176.906600997,350100010005;350100010008;350100010337;350100010338;350100010503;350100010509;900000163807;900000163808,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01254,BV10886689,地铁达道站(公交站),119.310752,26.055656,119.30592928262725,26.058721520686458,730695.6830263103,2884226.954522944,350100010003;350100010010;350100010179;900000141450,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01255,BV10886737,鹤林安亭路口(公交站),119.339705,26.098689,119.33482380729082,26.1017286611164,733501.9885967459,2889043.69369003,350100010157;350100010158;350100010216;350100010221;350100010264;350100010265;350100010335;350100010336;900000146903;900000146904;900000157129;900000157130;900000173976;900000173977;900000242355;900000242356,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01256,BV10886756,台江后洲(公交站),119.310912,26.055703,119.30608898608786,26.05876826496161,730711.5741993384,2884232.416528089,350100010004;350100010009;350100010180,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01257,BV10887748,魁岐小学(公交站),119.396698,26.0221,119.39175937833926,26.02501928598374,739354.025329818,2880647.3917575176,350100010511;350100010512;900000079724;900000079725;900000079728;900000079729,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01258,BV10887750,江滨中学(公交站),119.398251,26.022461,119.39331241601091,26.025380207564467,739508.7673122047,2880690.2335359147,350100010511;350100010512;900000079724;900000079725;900000079728;900000079729;900000161666;900000161667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01259,BV10887753,魁岐佳园(公交站),119.38923,26.024656,119.38429248469176,26.02757999476448,738601.3285451892,2880917.449249024,350100010511;350100010512;900000079724;900000079725;900000079728;900000079729;900000161666;900000161667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01260,BV10888712,马江茶山路口(公交站),119.424559,26.018771,119.41964028746844,26.021698453524984,742152.0354468576,2880330.877619204,900000079724,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01261,BV10888868,建星上岐路口(公交站),119.461705,25.992214,119.45687317441735,25.9951887344208,745934.8892831566,2877463.0525106983,900000079724;900000079725;900000079728;900000079729;900000183715;900000183716,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01262,BV10888869,魁岐日昌路口(公交站),119.392199,26.023552,119.38726073601916,26.026473786545505,738900.7165361787,2880800.309882692,350100010511;350100010512;900000079724;900000079725;900000079728;900000079729;900000161666;900000161667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01263,BV10889281,马尾海关(公交站),119.468377,25.99358,119.4635661377616,25.99657248070815,746602.2243063718,2877629.002925181,350100010058;350100010125;350100010126;350100010308;350100010309;350100010403;350100010404;350100010688;350100010689;900000080066;900000080067;900000122233;900000122234;900000125029;900000125030;900000161723;900000161724;900000167351;900000167352;900000183715;900000183716,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01264,BV10889673,利嘉汽配城(公交站),119.292967,25.994282,119.28817858782377,25.997335059761344,729038.4940925865,2877394.1048121373,350100010037;350100010038;350100010211;350100010212;350100010299;350100010351;900000096029;900000096030;900000099354;900000099355;900000125708;900000125709,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01265,BV10897326,福新公交枢纽站(公交站),119.358781,26.08131,119.35386863975768,26.08430530056839,735442.1944314162,2887147.454708428,350100010047;350100010140;350100010154;350100010167;350100010230;350100010253;350100010302;350100010501;350100010522;900000077842;900000096029;900000097541;900000133373,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01266,BV10898305,秀山村(公交站),119.32334,26.136305,119.31848736262108,26.139400033415484,731793.251695225,2893188.520985087,350100010068;350100010099;350100010100;350100010163;350100010164;350100010232;350100010235;350100010240;350100010246;350100010295;350100010296;350100010322;350100010407;350100010408;350100010516;350100010517;350100010733;350100010734;900000030782;900000030783;900000046046;900000046047;900000071234;900000071235,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01267,BV10898306,地铁秀山站(公交站),119.321808,26.134504,119.31695845907186,26.137600796751915,731643.9000847412,2892986.43618866,350100010067;350100010068;350100010099;350100010100;350100010163;350100010164;350100010232;350100010235;350100010240;350100010246;350100010295;350100010296;350100010322;350100010323;350100010407;350100010408;350100010516;350100010517;350100010733;350100010734;900000030782;900000030783;900000046046;900000046047;900000071234;900000071235;900000224214;900000224217,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01268,BV10901468,白马河站(公交站),119.294672,26.064314,119.28987579564703,26.067411990275986,729072.1712513226,2885161.5320385084,350100010046;350100010047;350100010048;350100010073;350100010074;350100010089;350100010090;350100010107;350100010108;350100010302;350100010303;350100010304;350100010305;350100010337;350100010338;350100010365;350100010366;350100010380;350100010491;350100010493;900000094001;900000094002;900000104136;900000167351;900000167352,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01269,BV10901469,上海街道(公交站),119.29306,26.067387,119.28826597661448,26.0704894208592,728905.0892976729,2885499.6796099767,350100010046;350100010047;350100010048;350100010073;350100010074;350100010089;350100010090;350100010095;350100010096;350100010107;350100010108;350100010337;350100010338;350100010352;350100010353;350100010365;350100010366;350100010380;350100010491;350100010493;900000104136;900000104375,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01270,BV10902328,美和天著(公交站),119.125693,26.151656,119.12073606571396,26.154678571071,711989.4085507409,2894543.5793206114,900000189726;900000189727,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01271,BV10902716,埔顶(公交站),119.321848,26.04174,119.31700538526005,26.044775583140243,731831.6181489282,2882701.393229279,350100010003;350100010004;350100010036;350100010052;350100010079;350100010087;350100010088;350100010105;350100010106;350100010161;350100010162;350100010165;350100010166;350100010248;350100010313;350100010316;350100010328;350100010330;350100010337;350100010338;350100010495;350100010503;350100010509;350100010598;350100010599;900000062588;900000062593;900000096029;900000215287;900000215288,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01272,BV10904697,浦下牛浦(公交站),119.35656,26.022538,119.351655483214,26.02549726991432,735338.2877188246,2880627.393628675,350100010326;350100010327,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_01273,BV10906644,三叉街(公交站),119.327114,26.03418,119.32226176666197,26.03720043643253,732372.6747841311,2881871.419714216,350100010003;350100010004;350100010019;350100010020;350100010035;350100010036;350100010051;350100010052;350100010079;350100010080;350100010087;350100010088;350100010117;350100010118;350100010161;350100010162;350100010238;350100010239;350100010241;350100010245;350100010247;350100010248;350100010286;350100010287;350100010325;350100010429;350100010430;350100010433;350100010434;350100010513;350100010514;350100010617;350100010618;900000025642;900000028085;900000028087;900000055347;900000055360;900000114300;900000114301;900000144208;900000144209,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
